CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Screened,Invited,Uptake
2019-20,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,A to D,not included,not included,77.18253968253968
2019-20,N1,North East and Yorkshire,Pennine,BSU,50<71,A to D,not included,not included,66.38999939119671
2019-20,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to D,not included,not included,76.26138752627891
2019-20,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to D,not included,not included,70.24216840702067
2019-20,N2,North West,Bolton,BSU,50<71,A to D,not included,not included,68.25417234551394
2019-20,N2,North West,Cheshire & Stockport,BSU,50<71,A to D,not included,not included,68.28166445623343
2019-20,N2,North West,Crewe,BSU,50<71,A to D,not included,not included,69.9960047942469
2019-20,N2,North West,East Lancashire,BSU,50<71,A to D,not included,not included,70.86484312148029
2019-20,N2,North West,Liverpool,BSU,50<71,A to D,not included,not included,64.13723206969422
2019-20,N2,North West,Manchester,BSU,50<71,A to D,not included,not included,61.106944228238255
2019-20,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to D,not included,not included,67.9298817316066
2019-20,N2,North West,South Lancashire,BSU,50<71,A to D,not included,not included,72.82594976650259
2019-20,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to D,not included,not included,75.28076415810719
2019-20,N2,North West,Wirral & Chester,BSU,50<71,A to D,not included,not included,72.80356288416947
2019-20,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to D,not included,not included,66.45864042728334
2019-20,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to D,not included,not included,65.6309774878611
2019-20,N3,Midlands,Hereford & Worcester,BSU,50<71,A to D,not included,not included,73.10858826588093
2019-20,N3,Midlands,Kettering,BSU,50<71,A to D,not included,not included,73.20907895489108
2019-20,N3,Midlands,Leicestershire,BSU,50<71,A to D,not included,not included,74.02600099684334
2019-20,N3,Midlands,Lincolnshire,BSU,50<71,A to D,not included,not included,72.73303573786947
2019-20,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to D,not included,not included,74.74628778976606
2019-20,N3,Midlands,North Midlands,BSU,50<71,A to D,not included,not included,72.32735489337664
2019-20,N3,Midlands,North Nottinghamshire,BSU,50<71,A to D,not included,not included,78.72782345305063
2019-20,N3,Midlands,Northampton,BSU,50<71,A to D,not included,not included,70.6249001118747
2019-20,N3,Midlands,Nottingham City,BSU,50<71,A to D,not included,not included,71.22689385784147
2019-20,N3,Midlands,Shropshire,BSU,50<71,A to D,not included,not included,76.27926078028747
2019-20,N3,Midlands,South Birmingham,BSU,50<71,A to D,not included,not included,63.79032258064517
2019-20,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to D,not included,not included,73.28250337542688
2019-20,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to D,not included,not included,65.58123111930637
2019-20,N4,East of England,Beds & Herts,BSU,50<71,A to D,not included,not included,71.41645342343743
2019-20,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to D,not included,not included,69.36232337452421
2019-20,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to D,not included,not included,72.31012658227847
2019-20,N4,East of England,East Suffolk,BSU,50<71,A to D,not included,not included,78.16897696726927
2019-20,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to D,not included,not included,73.42247596153845
2019-20,N4,East of England,King's Lynn,BSU,50<71,A to D,not included,not included,73.68175454969669
2019-20,N4,East of England,Milton Keynes,BSU,50<71,A to D,not included,not included,67.67848846213413
2019-20,N4,East of England,Norfolk & Norwich,BSU,50<71,A to D,not included,not included,75.22104731314735
2019-20,N4,East of England,Peterborough,BSU,50<71,A to D,not included,not included,73.0482185735609
2019-20,N4,East of England,South Essex,BSU,50<71,A to D,not included,not included,72.32929601145811
2019-20,N4,East of England,West Essex (Epping),BSU,50<71,A to D,not included,not included,72.4963803088803
2019-20,N4,East of England,West Suffolk,BSU,50<71,A to D,not included,not included,75.08207934336525
2019-20,N5,London,Central & East London,BSU,50<71,A to D,not included,not included,51.38291765753312
2019-20,N5,London,North London,BSU,50<71,A to D,not included,not included,60.91226801638949
2019-20,N5,London,Outer North East London,BSU,50<71,A to D,not included,not included,67.93398172708518
2019-20,N5,London,South East London,BSU,50<71,A to D,not included,not included,60.696395670198065
2019-20,N5,London,South West London,BSU,50<71,A to D,not included,not included,64.51743267570447
2019-20,N5,London,West of London,BSU,50<71,A to D,not included,not included,57.96479442682092
2019-20,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to D,not included,not included,75.33022190912293
2019-20,N6,South East,Brighton,BSU,50<71,A to D,not included,not included,66.08838799544131
2019-20,N6,South East,Canterbury,BSU,50<71,A to D,not included,not included,73.9519427402863
2019-20,N6,South East,East Berkshire,BSU,50<71,A to D,not included,not included,68.76659082290482
2019-20,N6,South East,Guildford,BSU,50<71,A to D,not included,not included,70.53090977349518
2019-20,N6,South East,Isle of Wight,BSU,50<71,A to D,not included,not included,70.59741611029222
2019-20,N6,South East,Maidstone,BSU,50<71,A to D,not included,not included,70.82135523613962
2019-20,N6,South East,Medway,BSU,50<71,A to D,not included,not included,71.12276393083535
2019-20,N6,South East,North & Mid Hampshire,BSU,50<71,A to D,not included,not included,75.53606237816764
2019-20,N6,South East,Oxfordshire,BSU,50<71,A to D,not included,not included,70.26828861856357
2019-20,N6,South East,Portsmouth,BSU,50<71,A to D,not included,not included,66.5860412942125
2019-20,N6,South East,Southampton & Salisbury,BSU,50<71,A to D,not included,not included,70.57473776223776
2019-20,N6,South East,West Berkshire,BSU,50<71,A to D,not included,not included,72.41244067929561
2019-20,N6,South East,Worthing,BSU,50<71,A to D,not included,not included,74.1821417164758
2019-20,N7,South West,Avon,BSU,50<71,A to D,not included,not included,69.94897305997037
2019-20,N7,South West,Cornwall,BSU,50<71,A to D,not included,not included,70.79159935379644
2019-20,N7,South West,Dorset,BSU,50<71,A to D,not included,not included,72.40871613663134
2019-20,N7,South West,Gloucestershire,BSU,50<71,A to D,not included,not included,73.90038409119069
2019-20,N7,South West,North & East Devon,BSU,50<71,A to D,not included,not included,73.8293987217947
2019-20,N7,South West,Somerset,BSU,50<71,A to D,not included,not included,72.62864106293486
2019-20,N7,South West,South Devon,BSU,50<71,A to D,not included,not included,71.91218367688957
2019-20,N7,South West,West Devon,BSU,50<71,A to D,not included,not included,73.39356544733363
2019-20,N7,South West,Wiltshire,BSU,50<71,A to D,not included,not included,75.67298105682951
2019-20,N1,North East and Yorkshire,Barnsley,BSU,50<71,B,not included,not included,22.485207100591715
2019-20,N1,North East and Yorkshire,Doncaster,BSU,50<71,B,not included,not included,17.392601431980907
2019-20,N1,North East and Yorkshire,Gateshead,BSU,50<71,B,not included,not included,17.037037037037038
2019-20,N1,North East and Yorkshire,Humberside,BSU,50<71,B,not included,not included,16.888225718936518
2019-20,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,B,not included,not included,18.006740491092923
2019-20,N1,North East and Yorkshire,Newcastle,BSU,50<71,B,not included,not included,16.108022239872916
2019-20,N1,North East and Yorkshire,North Cumbria,BSU,50<71,B,not included,not included,18.687167356593733
2019-20,N1,North East and Yorkshire,North Tees,BSU,50<71,B,not included,not included,17.44906997342781
2019-20,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,B,not included,not included,23.81646030589949
2019-20,N1,North East and Yorkshire,Pennine,BSU,50<71,B,not included,not included,21.492839944240274
2019-20,N1,North East and Yorkshire,Rotherham,BSU,50<71,B,not included,not included,17.88617886178862
2019-20,N1,North East and Yorkshire,Sheffield,BSU,50<71,B,not included,not included,17.058468957203136
2019-20,N2,North West,Bolton,BSU,50<71,B,not included,not included,18.34319526627219
2019-20,N2,North West,Cheshire & Stockport,BSU,50<71,B,not included,not included,20.306513409961685
2019-20,N2,North West,Crewe,BSU,50<71,B,not included,not included,19.187358916478555
2019-20,N2,North West,East Lancashire,BSU,50<71,B,not included,not included,20.720236495565707
2019-20,N2,North West,Liverpool,BSU,50<71,B,not included,not included,18.077904783042946
2019-20,N2,North West,Manchester,BSU,50<71,B,not included,not included,18.499856032248776
2019-20,N2,North West,North Lancashire & South Cumbria,BSU,50<71,B,not included,not included,18.38455772113943
2019-20,N2,North West,South Lancashire,BSU,50<71,B,not included,not included,21.033910362817167
2019-20,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,B,not included,not included,22.788461538461537
2019-20,N2,North West,Wirral & Chester,BSU,50<71,B,not included,not included,19.818417639429313
2019-20,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,B,not included,not included,18.45941057559315
2019-20,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,B,not included,not included,16.443768996960486
2019-20,N3,Midlands,Hereford & Worcester,BSU,50<71,B,not included,not included,22.696245733788395
2019-20,N3,Midlands,Kettering,BSU,50<71,B,not included,not included,19.2071468453378
2019-20,N3,Midlands,Leicestershire,BSU,50<71,B,not included,not included,23.481781376518217
2019-20,N3,Midlands,Lincolnshire,BSU,50<71,B,not included,not included,21.120066129365572
2019-20,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,B,not included,not included,21.846302561623972
2019-20,N3,Midlands,North Midlands,BSU,50<71,B,not included,not included,20.063694267515924
2019-20,N3,Midlands,North Nottinghamshire,BSU,50<71,B,not included,not included,22.51356238698011
2019-20,N3,Midlands,Northampton,BSU,50<71,B,not included,not included,20.026583961010193
2019-20,N3,Midlands,Nottingham City,BSU,50<71,B,not included,not included,17.305284247433008
2019-20,N3,Midlands,Shropshire,BSU,50<71,B,not included,not included,20.96908939014202
2019-20,N3,Midlands,South Birmingham,BSU,50<71,B,not included,not included,18.109230277866498
2019-20,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,B,not included,not included,24.110582370269658
2019-20,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,B,not included,not included,18.99535123966942
2019-20,N4,East of England,Beds & Herts,BSU,50<71,B,not included,not included,20.604058518168948
2019-20,N4,East of England,Cambridge & Huntingdon,BSU,50<71,B,not included,not included,17.343526039178215
2019-20,N4,East of England,Chelmsford & Colchester,BSU,50<71,B,not included,not included,19.62229387379088
2019-20,N4,East of England,East Suffolk,BSU,50<71,B,not included,not included,17.0760934691432
2019-20,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,B,not included,not included,16.23330990864371
2019-20,N4,East of England,King's Lynn,BSU,50<71,B,not included,not included,19.362950544844928
2019-20,N4,East of England,Milton Keynes,BSU,50<71,B,not included,not included,17.633928571428573
2019-20,N4,East of England,Norfolk & Norwich,BSU,50<71,B,not included,not included,18.632075471698112
2019-20,N4,East of England,Peterborough,BSU,50<71,B,not included,not included,21.888412017167383
2019-20,N4,East of England,South Essex,BSU,50<71,B,not included,not included,25.272124940842406
2019-20,N4,East of England,West Essex (Epping),BSU,50<71,B,not included,not included,25.81479565442318
2019-20,N4,East of England,West Suffolk,BSU,50<71,B,not included,not included,18.413793103448274
2019-20,N5,London,Central & East London,BSU,50<71,B,not included,not included,12.863486606503367
2019-20,N5,London,North London,BSU,50<71,B,not included,not included,17.49278614940686
2019-20,N5,London,Outer North East London,BSU,50<71,B,not included,not included,19.438787055895
2019-20,N5,London,South East London,BSU,50<71,B,not included,not included,18.059379418111465
2019-20,N5,London,South West London,BSU,50<71,B,not included,not included,20.19417475728155
2019-20,N5,London,West of London,BSU,50<71,B,not included,not included,14.651704425153502
2019-20,N6,South East,Aylesbury & Wycombe,BSU,50<71,B,not included,not included,24.258872651356995
2019-20,N6,South East,Brighton,BSU,50<71,B,not included,not included,15.71868416788203
2019-20,N6,South East,Canterbury,BSU,50<71,B,not included,not included,22.022919780767314
2019-20,N6,South East,East Berkshire,BSU,50<71,B,not included,not included,17.864271457085827
2019-20,N6,South East,Guildford,BSU,50<71,B,not included,not included,19.760343658150575
2019-20,N6,South East,Isle of Wight,BSU,50<71,B,not included,not included,19.626168224299064
2019-20,N6,South East,Maidstone,BSU,50<71,B,not included,not included,23.600260416666664
2019-20,N6,South East,Medway,BSU,50<71,B,not included,not included,20.229591836734695
2019-20,N6,South East,North & Mid Hampshire,BSU,50<71,B,not included,not included,29.509221631759925
2019-20,N6,South East,Oxfordshire,BSU,50<71,B,not included,not included,19.618599791013583
2019-20,N6,South East,Portsmouth,BSU,50<71,B,not included,not included,19.863616366036076
2019-20,N6,South East,Southampton & Salisbury,BSU,50<71,B,not included,not included,23.55491329479769
2019-20,N6,South East,West Berkshire,BSU,50<71,B,not included,not included,20.32618544246451
2019-20,N6,South East,Worthing,BSU,50<71,B,not included,not included,21.378165213781653
2019-20,N7,South West,Avon,BSU,50<71,B,not included,not included,19.14235784379621
2019-20,N7,South West,Cornwall,BSU,50<71,B,not included,not included,17.735965453423812
2019-20,N7,South West,Dorset,BSU,50<71,B,not included,not included,18.313752591568765
2019-20,N7,South West,Gloucestershire,BSU,50<71,B,not included,not included,19.3848125600769
2019-20,N7,South West,North & East Devon,BSU,50<71,B,not included,not included,18.796526054590572
2019-20,N7,South West,Somerset,BSU,50<71,B,not included,not included,23.06885704299196
2019-20,N7,South West,South Devon,BSU,50<71,B,not included,not included,22.92134831460674
2019-20,N7,South West,West Devon,BSU,50<71,B,not included,not included,18.95093062605753
2019-20,N7,South West,Wiltshire,BSU,50<71,B,not included,not included,21.192052980132452
